age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
38,3,330802,0,10,2,6,1,4,1,80731,1935,46,35,0
36,4,177093,14,13,2,12,1,4,1,3,1428,30,39,1
54,3,233323,3,9,0,6,0,4,0,49690,2180,21,34,0
41,3,74616,5,11,0,10,4,4,1,56446,2156,55,38,1
36,3,113592,11,12,2,6,0,4,1,10163,1889,45,27,0
28,1,239304,14,11,2,10,0,4,1,12009,1925,22,39,0
41,3,174699,15,12,0,9,3,4,1,66680,1967,27,39,0
58,3,392989,7,13,2,5,0,4,1,5862,1591,36,37,2
53,3,121171,15,11,4,3,3,4,1,10708,2026,33,39,0
40,3,146346,6,5,2,8,1,4,0,48202,1087,24,38,1
38,3,245914,6,12,2,2,0,4,0,59057,2193,22,39,0
30,0,117658,7,15,2,3,1,4,1,67524,1006,61,39,0
50,3,160963,9,11,4,1,1,4,1,1028,1749,61,39,1
35,3,40003,13,10,2,5,3,4,1,71105,2245,35,39,2
19,3,227240,2,13,4,1,3,1,1,78269,2006,28,28,3
48,3,58226,8,7,0,12,0,4,1,72861,1512,17,37,2
27,3,213859,15,8,2,1,3,4,1,1694,1777,51,36,0
35,3,174430,3,8,0,3,0,4,1,195,1920,64,35,0
45,3,198734,11,10,4,7,1,4,1,3429,1644,36,32,0
39,0,238334,15,9,2,5,0,4,1,97276,2095,28,39,3
31,3,122869,3,9,2,12,3,4,1,62659,1533,50,39,1
34,5,111103,15,11,4,10,3,4,1,78781,766,9,39,1
24,3,217378,15,13,2,4,0,4,0,88327,2391,27,39,0
59,0,189162,1,11,0,12,0,2,0,142,2316,55,29,0
46,4,150809,4,5,4,6,0,4,1,25,1615,45,39,2
28,3,136409,3,12,4,1,3,4,1,60,2320,25,39,2
24,3,138292,15,3,4,6,0,2,0,2299,1900,29,39,1
62,3,540146,14,8,2,12,2,4,1,68635,1458,47,37,0
20,1,321535,1,10,4,8,1,4,0,318,2346,53,39,0
63,3,230958,13,8,4,1,1,4,1,19554,2088,42,31,0
44,3,145253,12,11,2,12,3,4,0,3132,1759,51,36,0
24,3,240946,5,13,4,1,4,4,0,115,1589,27,34,0
33,6,259536,15,13,0,9,0,4,0,29283,1621,40,39,2
35,5,125008,9,13,2,5,4,4,1,34163,1607,34,35,1
50,3,87207,5,5,2,6,0,4,0,7990,1533,47,29,0
41,5,139960,12,12,4,10,1,2,1,67575,1580,34,39,0
50,3,204604,15,13,2,8,0,4,0,87008,1672,38,34,0
54,0,184898,0,6,2,5,0,4,1,412,1152,37,39,1
43,3,308315,4,6,2,11,0,4,0,16834,2057,42,22,3
38,6,233097,14,10,2,7,1,4,1,52385,2093,27,39,0
25,3,149204,14,11,0,2,3,4,1,85740,1674,27,39,0
25,3,117665,4,8,4,8,0,4,0,50237,1829,33,36,0
41,3,85811,13,9,4,4,0,4,1,57814,1976,28,32,0
19,3,67504,15,14,0,12,1,4,0,1239,1868,60,39,0
25,3,168991,11,12,2,11,0,4,1,94732,1718,79,38,0
38,3,92788,4,10,4,2,0,4,1,97742,848,30,38,2
37,3,630894,15,10,0,1,0,4,1,75528,2410,56,39,2
42,3,413931,6,9,2,6,1,1,1,8325,1574,44,30,1
52,3,454667,15,6,2,7,3,2,1,4,2369,29,39,1
39,3,93814,8,12,2,7,0,4,1,99148,1578,50,39,0
63,4,185622,13,13,2,6,0,4,1,3,1676,32,39,1
24,3,174340,0,8,4,10,0,4,1,2420,1852,53,29,1
55,0,333566,15,10,0,10,4,4,1,16025,1674,29,39,0
67,3,108889,10,13,2,2,1,4,1,5202,990,40,32,0
61,3,68465,15,10,2,13,0,4,1,18506,1991,70,30,0
21,3,293535,9,13,2,13,0,4,0,9479,826,50,39,0
58,3,160916,13,9,4,4,1,4,1,6078,1935,24,29,1
25,3,166782,2,6,4,8,3,4,1,72739,2193,22,39,1
62,3,84068,15,11,0,1,0,1,1,26472,2194,25,39,2
34,3,106906,0,11,0,3,0,4,0,9253,1813,22,28,0
40,3,105342,3,9,2,9,3,4,0,640,2284,54,39,0
20,3,235945,15,10,4,12,0,4,1,6,1841,58,39,0
28,0,57372,2,7,0,3,1,4,0,11,2338,36,39,0
33,3,503120,5,10,4,12,1,4,0,11632,1661,51,34,1
39,5,369960,1,6,2,5,3,4,1,1957,2239,32,37,1
22,3,76411,15,16,2,7,0,4,0,70594,2204,43,36,2
52,3,96048,15,7,4,2,3,4,1,36,2197,20,39,1
56,4,273536,13,16,2,5,0,4,1,4496,1499,57,35,2
40,3,223582,15,7,4,11,0,4,1,6299,2300,32,31,0
31,5,338753,12,12,6,10,3,4,1,7670,1819,60,37,0
33,3,145257,11,15,2,9,0,4,1,26742,1709,20,29,3
44,3,157728,15,10,2,7,0,4,1,12045,2339,64,39,2
68,3,141207,15,11,0,12,0,4,1,0,1155,45,22,0
67,3,104907,14,12,2,3,5,1,1,98369,1398,35,36,2
44,3,123654,11,12,0,7,0,4,1,4529,1944,42,34,0
53,3,218424,15,9,4,0,4,2,0,1760,1823,36,39,0
45,5,154734,15,12,2,0,3,4,1,546,2323,48,37,3
30,3,128606,14,6,5,10,4,4,0,1279,1626,27,34,1
35,3,23246,3,15,4,9,1,4,0,37556,1000,35,32,1
21,5,207667,15,11,4,12,0,4,0,57988,1130,23,39,3
22,3,48199,9,9,2,3,3,2,0,516,1832,29,39,0
33,5,198189,10,14,2,13,3,4,1,61036,2046,27,27,2
38,3,106237,15,10,2,4,0,4,1,18094,2071,46,39,0
29,5,357303,15,8,2,4,0,4,1,34434,1180,72,36,1
40,4,280777,8,9,4,4,0,4,1,12833,1562,46,39,0
23,4,48897,15,12,2,9,0,4,0,16476,2106,41,36,1
45,3,106355,15,6,2,1,0,2,1,923,1795,46,32,1
43,3,139966,4,9,2,2,3,4,0,28779,1705,30,28,0
56,3,202446,15,10,0,1,4,4,0,48553,1355,35,39,0
30,3,227673,8,7,5,9,1,4,1,60,2005,43,39,1
23,1,156976,15,8,4,10,0,4,0,1003,2097,45,34,0
52,3,88661,15,13,2,11,4,4,1,81896,1128,61,38,2
30,3,177625,15,6,2,8,1,4,0,1176,2024,16,29,0
59,3,54499,6,13,4,6,0,4,1,76288,2047,40,29,0
69,4,81780,2,12,0,0,3,4,1,1799,1083,41,24,3
24,3,97467,5,11,4,9,1,4,1,33177,1562,37,37,0
48,3,218071,14,11,2,12,3,4,1,84822,2249,44,39,3
18,3,400028,15,9,4,2,0,4,1,168,2287,40,39,0
40,3,147486,9,11,2,6,3,4,1,95858,1480,30,39,0
30,3,160772,14,11,2,9,0,4,1,73243,1327,57,37,3
75,3,424706,10,8,2,6,5,4,0,39762,1924,46,32,3
22,1,133681,15,9,2,11,0,4,1,14997,2362,39,39,0
33,3,205307,1,16,2,3,1,4,0,58061,1917,44,36,2
54,3,85015,6,14,2,10,1,4,1,15,2272,47,39,1
33,3,355037,15,9,4,9,3,4,0,193,1644,34,31,1
67,6,292448,14,12,0,8,0,4,1,67497,1015,49,39,3
27,3,44009,5,10,2,0,0,4,1,18051,2109,32,31,1
65,4,156435,9,10,2,9,0,4,1,82716,1716,34,36,0
30,3,248689,2,9,2,2,4,4,0,1707,2333,25,28,0
35,5,383252,10,13,0,6,1,4,1,20496,1598,31,38,2
22,3,130582,7,8,5,8,1,1,1,0,1354,35,35,0
54,3,137113,4,7,2,10,3,4,1,32,2091,32,31,2
30,3,175563,15,11,4,6,4,4,1,21689,1506,82,30,0
36,3,181267,2,7,4,1,0,4,1,518,2238,25,33,0
36,0,291001,4,12,2,1,5,4,0,97985,1682,52,36,0
27,3,316267,14,10,6,10,3,4,1,10440,1795,47,34,0
42,3,129278,10,10,2,5,1,4,1,88336,1931,54,38,0
26,3,220439,2,11,4,9,0,4,1,21880,1883,32,37,0
49,3,196370,0,8,2,12,3,1,1,33513,2274,8,34,1
41,3,84696,10,7,4,6,0,4,1,13840,2049,45,37,0
22,3,91059,15,9,4,1,3,4,1,154,2073,34,37,1
44,3,106306,14,10,2,6,5,4,1,13173,2356,29,39,0
70,3,213677,11,9,2,2,4,4,1,18063,1883,66,34,2
17,3,279560,15,12,4,10,0,4,1,121,2228,36,39,0
48,3,135757,1,8,2,3,1,1,1,26299,2369,41,30,0
30,3,203693,15,11,4,5,1,2,1,45218,1986,21,35,2
31,3,181495,14,13,2,3,0,4,1,71634,2193,21,39,3
29,1,148940,11,10,2,10,0,4,1,46758,1708,45,35,0
41,3,206532,13,7,4,12,1,4,1,66076,2106,32,36,3
37,1,187584,11,11,4,1,1,4,1,34556,2357,45,34,0
43,6,249722,15,12,2,1,0,4,1,33597,1685,44,33,0
30,3,170667,14,11,2,7,3,4,1,3917,2321,18,39,0
43,3,265716,12,11,4,13,4,4,0,48487,1813,47,33,0
44,3,276417,5,11,0,11,5,2,1,72938,1779,31,35,0
54,3,179016,15,13,4,4,1,4,0,956,1969,46,39,1
49,3,55916,15,16,4,2,1,4,1,30794,1612,35,39,0
60,1,98868,13,12,2,7,0,4,1,45140,1214,28,29,0
21,4,142458,15,5,5,7,1,4,0,387,1429,40,37,1
39,3,118436,7,13,4,13,1,4,1,1250,2325,50,39,2
21,3,157404,3,6,4,6,3,4,1,10621,2090,34,35,0
49,3,247444,15,8,6,9,0,4,1,59101,1459,45,31,0
34,3,216534,6,9,2,0,0,4,1,700,1850,30,27,0
40,3,381275,4,10,2,5,3,4,1,29541,1522,43,39,1
76,3,38420,13,14,2,12,1,4,1,1047,2271,62,38,0
44,5,251203,1,9,2,12,1,1,1,14804,1176,51,35,1
37,0,74319,3,12,0,9,0,2,1,78239,2238,23,39,0
34,5,339776,9,12,2,1,0,4,1,6174,2116,33,39,1
67,1,250255,13,14,4,8,0,4,1,79697,2333,40,39,1
20,3,323807,13,10,2,5,1,4,0,11073,817,44,38,1
23,3,63323,2,8,4,8,0,4,1,1406,1905,32,29,2
30,3,225308,10,12,0,6,0,4,1,72351,1382,45,29,2
20,3,178707,11,5,4,11,4,1,0,44839,1262,33,39,1
21,3,104203,8,11,6,10,1,4,1,0,1879,50,36,1
